protocol_version,suite,instance,n,distance_type,segment,variant,engine_mode,run,seed,config_hash,best_length,bks,deviation_percent,ga_best_length,timing_valid,path_length_evaluations,distance_lookups,ga_path_evaluations,solver_path_evaluations,three_opt_path_evaluations,tour_constructions,two_opt_calls,two_opt_move_evaluations,two_opt_improvements,three_opt_calls,three_opt_candidate_evaluations,three_opt_improvements,local_search_evaluations,ga_generations,preprocessing_seconds,initialization_seconds,solver_seconds,local_search_seconds,total_seconds,switch_iteration,switch_reason
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-random-switch,hybrid_v4_2,13,20360914,997ab3a3cb5cfd72,7013,7013,0,7811,false,8401,8137186,4650,3751,0,3750,450,238248,1371,150,1166562,110,1404810,30,0.00175150000723079,0.646533599996474,6.12535590000334,4.20167089988536,6.77388249999785,65,random_control
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-no-switch,hybrid_v4_2,13,20360914,3afff0f339621a19,7013,7013,0,7811,false,8401,8061742,4650,3751,0,3750,450,224754,1361,150,1162984,125,1387738,30,0.00251439999556169,0.653674199988018,6.13051049999194,4.27942700001586,6.78697710001143,150,disabled_control
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-ACO,hybrid_v4_2,14,20360915,5bf7fdb7b4f06017,7013,7013,0,7146,false,12001,8224462,8250,3751,0,3750,450,199584,1120,150,1193684,127,1393268,54,0.00212279999686871,1.10893970000325,5.95149519998813,4.1645070000377,7.06306600000244,54,entropy_trigger
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-fixed-switch,hybrid_v4_2,14,20360915,61ba92a3430ed643,7013,7013,0,7146,false,12001,8327322,8250,3751,0,3750,450,206678,1199,150,1206098,132,1412776,54,0.00247890000173356,1.19327340000018,6.01756149998982,4.20246260015119,7.21358340000734,60,fixed_control
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-random-switch,hybrid_v4_2,14,20360915,997ab3a3cb5cfd72,7013,7013,0,7146,false,12001,8292028,8250,3751,0,3750,450,203694,1172,150,1202205,132,1405899,54,0.001991100012674,1.24490890000015,5.55709539999953,3.86527700000443,6.80419609999808,58,random_control
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-no-switch,hybrid_v4_2,14,20360915,3afff0f339621a19,7013,7013,0,7146,false,12001,8612174,8250,3751,0,3750,450,219502,1340,150,1245024,179,1464526,54,0.00135939999017864,1.03626910000457,5.62304510000104,3.96586139997817,6.66086689999793,150,disabled_control
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-ACO,hybrid_v4_2,15,20360916,5bf7fdb7b4f06017,7013,7013,0,7083,false,7651,8301292,3900,3751,0,3750,450,220644,1206,150,1208399,198,1429043,25,0.00136210001073778,0.473126799988677,5.51992130000144,3.82133910008997,5.99459100000968,52,entropy_trigger
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-random-switch,hybrid_v4_2,15,20360916,997ab3a3cb5cfd72,7013,7013,0,7083,false,7651,8471916,3900,3751,0,3750,450,242591,1414,150,1222205,240,1464796,25,0.00139380000473466,0.486430699995253,5.68472030000703,3.98465399997076,6.17271890000848,67,random_control
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-fixed-switch,hybrid_v4_2,15,20360916,61ba92a3430ed643,7013,7013,0,7083,false,7651,8424540,3900,3751,0,3750,450,232124,1329,150,1221287,231,1453411,25,0.00143809999281075,0.483279799998854,5.828065099995,4.10224460004247,6.31296110000403,60,fixed_control
protocol-1.1,switch,ulysses22.tsp,22,GEO,small,MSA-no-switch,hybrid_v4_2,15,20360916,3afff0f339621a19,7013,7013,0,7083,false,7651,8813714,3900,3751,0,3750,450,284971,1842,150,1250918,268,1535889,25,0.00138620000507217,0.470194199995603,5.56659070000751,3.94484239994199,6.03838449998875,150,disabled_control
