protocol_version,suite,instance,n,distance_type,segment,variant,engine_mode,run,seed,config_hash,best_length,bks,deviation_percent,ga_best_length,path_length_evaluations,distance_lookups,ga_path_evaluations,solver_path_evaluations,three_opt_path_evaluations,tour_constructions,two_opt_calls,two_opt_move_evaluations,two_opt_improvements,three_opt_calls,three_opt_candidate_evaluations,three_opt_improvements,local_search_evaluations,ga_generations,preprocessing_seconds,initialization_seconds,solver_seconds,local_search_seconds,total_seconds,switch_iteration,switch_reason
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-scale-adaptation,hybrid_v4_2,12,20560913,23e6f34c76eaf7d1,20749,20749,0,22915,30451,384483132,6450,24001,0,24000,2400,7562135,8634,600,58531582,618,66093717,42,0.00739260000409558,2.61248879999766,213.774827000001,165.796846400044,216.395268700006,86,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-scale-adaptation,hybrid_v4_2,13,20560914,23e6f34c76eaf7d1,20749,20749,0,23660,26401,375643598,2400,24001,0,24000,2400,7484290,8176,600,57177723,623,64662013,15,0.0108257999963826,0.932693499999004,207.757167300006,159.773611800141,208.701081500003,88,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-scale-adaptation,hybrid_v4_2,14,20560915,23e6f34c76eaf7d1,20749,20749,0,23451,27601,385493178,3600,24001,0,24000,2400,7792838,9204,600,58593621,654,66386459,23,0.00729069999943022,1.36356810000143,213.570420799995,165.981272499987,214.9414579,77,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-no-scale-adaptation,hybrid_v4_2,15,20560916,23e6f34c76eaf7d1,20749,20749,0,23660,26401,363175884,2400,24001,0,24000,2400,6092954,5988,600,56027328,599,62120282,15,0.00718449999840232,0.810530599999765,151.843453099995,117.763725200028,152.661622600004,91,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-nonadaptive-3opt,hybrid_v4_2,1,20560902,a7c41bfde6bdcb3b,20749,20749,0,23011,28351,359865812,4350,24001,0,24000,2400,6802630,7396,600,54970032,507,61772662,28,0.0073052999941865,2.01254799999879,198.175437699996,150.784923300045,200.195489500002,77,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-nonadaptive-3opt,hybrid_v4_2,2,20560903,a7c41bfde6bdcb3b,20749,20749,0,23660,26401,365711540,2400,24001,0,24000,2400,6652177,6864,600,56077122,613,62729299,15,0.00905880000209436,0.977848199996515,202.933750000004,154.451545400014,203.920858500001,80,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-nonadaptive-3opt,hybrid_v4_2,3,20560904,a7c41bfde6bdcb3b,20749,20749,0,23618,27751,404667542,3750,24001,0,24000,2400,8490880,10465,600,61321487,773,69812367,24,0.0122494000024744,1.83612489999359,225.713031699997,176.894746100101,227.561697899997,88,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-nonadaptive-3opt,hybrid_v4_2,4,20560905,a7c41bfde6bdcb3b,20749,20749,0,23011,28651,381067236,4650,24001,0,24000,2400,7358795,8117,600,58127826,590,65486621,30,0.0143685000002733,1.81025379999483,206.582362900001,159.15753169993,208.4073145,85,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-nonadaptive-3opt,hybrid_v4_2,5,20560906,a7c41bfde6bdcb3b,20749,20749,0,23660,26401,372688680,2400,24001,0,24000,2400,7228217,8075,600,56855952,634,64084169,15,0.0107610000050045,1.01862580000306,202.561212400004,155.542847399971,203.590913799999,86,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-nonadaptive-3opt,hybrid_v4_2,6,20560907,a7c41bfde6bdcb3b,20749,20749,0,23660,26401,408925440,2400,24001,0,24000,2400,8222021,9724,600,62232876,735,70454897,15,0.00839339999947697,0.995198499993421,216.317061400005,169.41305290001,217.3208619,80,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-nonadaptive-3opt,hybrid_v4_2,7,20560908,a7c41bfde6bdcb3b,20749,20749,0,23342,26551,466160122,2550,24001,0,24000,2400,9024057,11012,600,71234799,1011,80258856,16,0.00724110000010114,0.9788206000012,245.133242700002,197.322272199897,246.119478100001,80,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-nonadaptive-3opt,hybrid_v4_2,8,20560909,a7c41bfde6bdcb3b,20749,20749,0,23660,26401,370220500,2400,24001,0,24000,2400,7079577,7731,600,56543682,669,63623259,15,0.00724849999824073,0.952244600004633,206.139629400001,158.039850600035,207.099343499998,84,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-nonadaptive-3opt,hybrid_v4_2,9,20560910,a7c41bfde6bdcb3b,20749,20749,0,23660,26401,391817892,2400,24001,0,24000,2400,7645343,8669,600,59766070,711,67411413,15,0.0101990000039223,0.947501299997384,216.712965500003,168.547582299965,217.670954499998,77,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-nonadaptive-3opt,hybrid_v4_2,10,20560911,a7c41bfde6bdcb3b,20749,20749,0,23006,29101,383638048,5100,24001,0,24000,2400,7059372,7540,600,58748410,624,65807782,33,0.0130366999947,2.11047669999971,220.261333499999,170.059774999965,222.385065299997,77,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-nonadaptive-3opt,hybrid_v4_2,11,20560912,a7c41bfde6bdcb3b,20749,20749,0,23595,27901,410118156,3900,24001,0,24000,2400,8168894,9519,600,62442080,754,70610974,25,0.00726760000543436,1.70441019999998,218.3199924,171.381788400031,220.0318558,79,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-nonadaptive-3opt,hybrid_v4_2,12,20560913,a7c41bfde6bdcb3b,20749,20749,0,22915,30451,431878296,6450,24001,0,24000,2400,8812862,10829,600,65596958,857,74409820,42,0.00731839999934891,2.53788509999868,233.256795899993,185.276918799973,235.802244900005,82,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-nonadaptive-3opt,hybrid_v4_2,13,20560914,a7c41bfde6bdcb3b,20749,20749,0,23660,26401,376663048,2400,24001,0,24000,2400,7067793,7517,600,57625296,651,64693089,15,0.00733049999689683,1.01363069999934,204.827908800005,157.729783900031,205.849217299998,77,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-nonadaptive-3opt,hybrid_v4_2,14,20560915,a7c41bfde6bdcb3b,20749,20749,0,23451,27601,375835578,3600,24001,0,24000,2400,7030139,7965,600,57492487,646,64522626,23,0.00737659999867901,1.47664700000314,207.515098700002,159.623952299895,208.9994573,82,entropy_trigger
protocol-1.1,ablation,kroC100.tsp,100,EUC_2D,small,MSA-nonadaptive-3opt,hybrid_v4_2,15,20560916,a7c41bfde6bdcb3b,20749,20749,0,23660,26401,379201216,2400,24001,0,24000,2400,7083126,7802,600,58038102,670,65121228,15,0.00716310000279918,0.943249500000093,163.3304651,127.818610599992,164.281067700002,97,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-ACO,hybrid_v4_2,1,20460902,8fd7abf883be1469,675,675,0,756,15001,92140376,6600,8401,0,8400,900,3701326,7411,150,12714167,407,16415493,43,0.00599980000697542,1.99641500000143,54.9428913000011,42.708371299952,56.9455759999983,57,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-ACO,hybrid_v4_2,2,20460903,8fd7abf883be1469,675,675,0,736,15151,89059508,6750,8401,0,8400,900,3176332,6159,150,12548935,377,15725267,44,0.00396049999835668,2.11423279999872,53.5269574000049,41.147818400088,55.6453322000016,58,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-ACO,hybrid_v4_2,3,20460904,8fd7abf883be1469,675,675,0,788,14551,93382712,6150,8401,0,8400,900,3803938,7742,150,12858065,424,16662003,40,0.00737809999554884,2.00461110000469,54.3531827999977,41.8652474000628,56.3654289999977,53,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-ACO,hybrid_v4_2,4,20460905,8fd7abf883be1469,675,675,0,784,11551,77881496,3150,8401,0,8400,900,2545756,4416,150,11148317,291,13694073,20,0.00378250000358094,0.891891700004635,47.3798228000014,34.9896345999805,48.2756691000031,47,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-ACO,hybrid_v4_2,5,20460906,8fd7abf883be1469,677,675,0.296296296296296,736,14101,75392466,5700,8401,0,8400,900,2452769,4262,150,10765720,234,13218489,37,0.00415649999922607,1.71878999999899,46.1622812999994,33.8664881999648,47.8854359000034,52,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-ACO,hybrid_v4_2,6,20460907,8fd7abf883be1469,676,675,0.148148148148148,787,12301,84318108,3900,8401,0,8400,900,2867996,5306,150,11997509,362,14865505,25,0.00371789999917382,1.18431530000089,48.8034244000009,37.0509872999392,49.9916338999974,49,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-ACO,hybrid_v4_2,7,20460908,8fd7abf883be1469,675,675,0,740,17551,105918132,9150,8401,0,8400,900,4191551,8674,150,14653893,546,18845444,60,0.00620730000082403,2.92392929999914,59.1946861999968,47.4936666999856,62.1251136999999,57,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-ACO,hybrid_v4_2,8,20460909,8fd7abf883be1469,675,675,0,763,13651,95185094,5250,8401,0,8400,900,3493912,6874,150,13375646,485,16869558,34,0.00379909999901429,1.75853930000449,54.2225951999935,42.5357244000697,55.9851335999992,56,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-ACO,hybrid_v4_2,9,20460910,8fd7abf883be1469,675,675,0,747,14551,74318010,6150,8401,0,8400,900,2248439,3754,150,10717614,230,12966053,40,0.00360009999712929,1.90196640000067,45.1002106000014,32.8608896000151,47.0059646000009,47,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-ACO,hybrid_v4_2,10,20460911,8fd7abf883be1469,675,675,0,775,13051,80870630,4650,8401,0,8400,900,2417497,4479,150,11714512,320,14132009,30,0.00385819999792147,1.5179902000018,50.4267120000004,37.6258189999571,51.9487549000041,52,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-ACO,hybrid_v4_2,11,20460912,8fd7abf883be1469,677,675,0.296296296296296,796,10801,105018274,2400,8401,0,8400,900,3872991,7960,150,14795040,498,18668031,15,0.00424869999551447,0.794680200000585,61.1151797999992,48.6341205000572,61.9143278999982,47,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-ACO,hybrid_v4_2,12,20460913,8fd7abf883be1469,675,675,0,750,16801,85837270,8400,8401,0,8400,900,3593328,7107,150,11714648,320,15307976,55,0.00380750000476837,2.62271560000227,51.8650698999991,39.3880615999879,54.4918000999969,55,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-ACO,hybrid_v4_2,13,20460914,8fd7abf883be1469,675,675,0,765,17851,80876508,9450,8401,0,8400,900,2995040,5487,150,11274463,277,14269503,62,0.00408549999701791,2.77438729999994,46.9602249000018,35.2101502000078,49.7389006000012,56,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-ACO,hybrid_v4_2,14,20460915,8fd7abf883be1469,675,675,0,766,14251,81713862,5850,8401,0,8400,900,2522744,4370,150,11770886,334,14293630,38,0.00363610000204062,1.82555519999732,46.9713610000035,35.2572787999525,48.8007274000047,53,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-ACO,hybrid_v4_2,15,20460916,8fd7abf883be1469,675,675,0,796,10801,67841940,2400,8401,0,8400,900,2208269,3659,150,9708799,156,11917068,15,0.00404040000285022,0.671382599997742,41.8307237999979,29.9386520000116,42.5063252000036,48,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-fixed-switch,hybrid_v4_2,1,20460902,d760a429192ff2bb,676,675,0.148148148148148,756,15001,95869936,6600,8401,0,8400,900,3522300,6965,150,13455111,433,16977411,43,0.00381110000307672,2.21585649999906,56.7653914999973,44.5599495000206,58.9852553999954,60,fixed_control
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-fixed-switch,hybrid_v4_2,2,20460903,d760a429192ff2bb,675,675,0,736,15151,85984280,6750,8401,0,8400,900,2767903,5195,150,12308683,355,15076586,44,0.00370300000213319,2.13477250000142,51.9028032999995,39.7463458999919,54.0414647999933,60,fixed_control
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-fixed-switch,hybrid_v4_2,3,20460904,d760a429192ff2bb,676,675,0.148148148148148,788,14551,87804220,6150,8401,0,8400,900,3047265,5634,150,12432765,384,15480030,40,0.00407459999405546,1.99532439999894,51.0772166000024,39.4202854999457,53.0769115000003,60,fixed_control
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-fixed-switch,hybrid_v4_2,4,20460905,d760a429192ff2bb,675,675,0,784,11551,98790320,3150,8401,0,8400,900,3749683,7612,150,13830503,510,17580186,20,0.00439560000086203,0.967951200000243,57.9077164000046,45.5023154999726,58.8802438999992,60,fixed_control
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-fixed-switch,hybrid_v4_2,5,20460906,d760a429192ff2bb,680,675,0.740740740740741,736,14101,96297452,5700,8401,0,8400,900,3640987,7170,150,13457739,373,17098726,37,0.00738380000257166,1.82849830000487,55.1892408000058,43.3831915999617,57.0253855999981,60,fixed_control
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-fixed-switch,hybrid_v4_2,6,20460907,d760a429192ff2bb,676,675,0.148148148148148,787,12301,102205738,3900,8401,0,8400,900,3913281,7902,150,14281924,528,18195205,25,0.00429730000178097,1.23863889999484,56.9690606000004,45.2402843999735,58.2121779999943,60,fixed_control
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-fixed-switch,hybrid_v4_2,7,20460908,d760a429192ff2bb,677,675,0.296296296296296,740,17551,95753222,9150,8401,0,8400,900,3242047,6165,150,13592744,455,16834791,60,0.00583480000204872,3.03133379999781,54.7836438000013,42.4129891999401,57.8210940999998,60,fixed_control
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-fixed-switch,hybrid_v4_2,8,20460909,d760a429192ff2bb,676,675,0.148148148148148,763,13651,107118778,5250,8401,0,8400,900,4018428,8203,150,15014916,576,19033344,34,0.0071477999954368,1.6117344000013,58.1814642000027,46.5397302000056,59.8006137999982,60,fixed_control
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-fixed-switch,hybrid_v4_2,9,20460910,d760a429192ff2bb,681,675,0.888888888888889,747,14551,72408732,6150,8401,0,8400,900,2112749,3469,150,10489861,235,12602610,40,0.00748050000402145,2.03472760000295,44.0355786,31.8542291999984,46.0780631000016,60,fixed_control
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-fixed-switch,hybrid_v4_2,10,20460911,d760a429192ff2bb,675,675,0,775,13051,97471880,4650,8401,0,8400,900,3605968,7292,150,13689073,444,17295041,30,0.00664210000104504,1.50984370000515,57.2376136000021,45.1898306999865,58.7543237999998,60,fixed_control
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-fixed-switch,hybrid_v4_2,11,20460912,d760a429192ff2bb,676,675,0.148148148148148,796,10801,86573192,2400,8401,0,8400,900,2817700,5277,150,12424387,344,15242087,15,0.00595430000248598,0.75523489999614,54.3508490000022,41.5301874999714,55.1123466999998,60,fixed_control
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-fixed-switch,hybrid_v4_2,12,20460913,d760a429192ff2bb,675,675,0,750,16801,86019676,8400,8401,0,8400,900,3359976,6569,150,11900617,324,15260593,55,0.00524899999436457,2.57211590000225,52.6552152000004,40.5063101999986,55.2328579000023,60,fixed_control
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-fixed-switch,hybrid_v4_2,13,20460914,d760a429192ff2bb,675,675,0,765,17851,85122962,9450,8401,0,8400,900,3461131,6613,150,11671478,294,15132609,62,0.00371409999934258,2.91918590000569,48.482815299998,36.7596641000346,51.4059084000037,60,fixed_control
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-fixed-switch,hybrid_v4_2,14,20460915,d760a429192ff2bb,675,675,0,766,14251,89858330,5850,8401,0,8400,900,3017107,5648,150,12798722,384,15815829,38,0.00472940000327071,1.67952240000159,51.3423149000009,39.6301447000005,53.0268243000028,60,fixed_control
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-fixed-switch,hybrid_v4_2,15,20460916,d760a429192ff2bb,676,675,0.148148148148148,796,10801,67820958,2400,8401,0,8400,900,2154683,3550,150,9741026,167,11895709,15,0.00751850000233389,0.713321499999438,41.8752559999994,29.7822474999775,42.5963741999949,60,fixed_control
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-2opt,hybrid_v4_2,1,20460902,e6cb877b166801a7,675,675,0,756,15001,98731618,6600,8401,0,8400,0,0,0,150,16280258,1680,16280258,43,0.0043084999997518,2.28708239999833,55.572709,43.3503147999509,57.8643057000008,56,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-2opt,hybrid_v4_2,2,20460903,e6cb877b166801a7,676,675,0.148148148148148,736,15151,93646690,6750,8401,0,8400,0,0,0,150,15431020,1465,15431020,44,0.0055618999977014,2.2328583999988,53.4671832000022,41.2824321000371,55.7057955000055,62,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-2opt,hybrid_v4_2,3,20460904,e6cb877b166801a7,676,675,0.148148148148148,788,14551,95554768,6150,8401,0,8400,0,0,0,150,15756033,1479,15756033,40,0.003719699998328,1.92996339999809,54.4993833999979,42.3730977999876,56.4332461000013,53,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-2opt,hybrid_v4_2,4,20460905,e6cb877b166801a7,675,675,0,784,11551,91932682,3150,8401,0,8400,0,0,0,150,15187352,1382,15187352,20,0.00736540000070818,0.973860799997055,52.3796428999995,40.092750099946,53.3611614999973,57,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-2opt,hybrid_v4_2,5,20460906,e6cb877b166801a7,675,675,0,736,14101,102339238,5700,8401,0,8400,0,0,0,150,16892028,1544,16892028,37,0.00747379999666009,1.84362700000202,54.8556945999953,42.9063979999337,56.7071205000029,57,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-2opt,hybrid_v4_2,6,20460907,e6cb877b166801a7,675,675,0,787,12301,102531550,3900,8401,0,8400,0,0,0,150,16945080,1750,16945080,25,0.00709050000295974,1.14175189999514,56.4550039000023,44.3173223000267,57.6041243,56,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-2opt,hybrid_v4_2,7,20460908,e6cb877b166801a7,675,675,0,740,17551,91800442,9150,8401,0,8400,0,0,0,150,15095312,1372,15095312,60,0.00372570000035921,2.80858950000402,51.7821062000003,39.4734995000399,54.5945998000025,59,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-2opt,hybrid_v4_2,8,20460909,e6cb877b166801a7,675,675,0,763,13651,109669138,5250,8401,0,8400,0,0,0,150,18118928,1800,18118928,34,0.00372719999722904,1.70407349999732,58.8748248999982,46.7031709999792,60.5828228999962,50,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-2opt,hybrid_v4_2,9,20460910,e6cb877b166801a7,675,675,0,747,14551,90583480,6150,8401,0,8400,0,0,0,150,14927485,1396,14927485,40,0.00357720000465633,2.02062370000203,52.7289386000048,40.1731370000052,54.7533521000005,57,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-2opt,hybrid_v4_2,10,20460911,e6cb877b166801a7,676,675,0.148148148148148,775,13051,108382450,4650,8401,0,8400,0,0,0,150,17911480,1567,17911480,30,0.00382019999960903,1.39424349999899,61.8863736999992,49.1093860999536,63.2846436999971,51,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-2opt,hybrid_v4_2,11,20460912,e6cb877b166801a7,675,675,0,796,10801,117705262,2400,8401,0,8400,0,0,0,150,19491532,1917,19491532,15,0.00665010000375332,0.854528500000015,65.0808625000063,52.5351206000341,65.9423606000055,51,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-2opt,hybrid_v4_2,12,20460913,e6cb877b166801a7,676,675,0.148148148148148,750,16801,95607124,8400,8401,0,8400,0,0,0,150,15738509,1491,15738509,55,0.00749260000156937,2.53087919999962,53.9594279000012,41.7209278999726,56.4980885000041,60,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-2opt,hybrid_v4_2,13,20460914,e6cb877b166801a7,675,675,0,765,17851,94958260,9450,8401,0,8400,0,0,0,150,15618115,1273,15618115,62,0.00378530000307364,2.85178219999943,52.5458853000018,40.5593578000407,55.4016514999967,48,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-2opt,hybrid_v4_2,14,20460915,e6cb877b166801a7,676,675,0.148148148148148,766,14251,90193030,5850,8401,0,8400,0,0,0,150,14865910,1284,14865910,38,0.00405940000200644,1.7506846000033,49.1229180999944,37.5445863000059,50.8778482999987,51,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-2opt,hybrid_v4_2,15,20460916,e6cb877b166801a7,675,675,0,796,10801,118685242,2400,8401,0,8400,0,0,0,150,19654862,1968,19654862,15,0.00381710000510793,0.707753300004697,61.3169612999991,49.7142567999908,62.028710999999,51,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-3opt,hybrid_v4_2,1,20460902,508d42c14f92186e,677,675,0.296296296296296,756,15001,11275662,6600,8401,0,8400,900,2556398,4482,0,0,0,2556398,43,0.00417719999677502,2.20149230000243,18.6239923999965,6.20890259999578,20.8298482999962,51,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-3opt,hybrid_v4_2,2,20460903,508d42c14f92186e,678,675,0.444444444444444,736,15151,11819778,6750,8401,0,8400,900,2689802,4918,0,0,0,2689802,44,0.00739070000417996,2.18837249999342,18.5057710000037,6.14206329995795,20.7018024000063,54,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-3opt,hybrid_v4_2,3,20460904,508d42c14f92186e,676,675,0.148148148148148,788,14551,12317686,6150,8401,0,8400,900,2824779,5203,0,0,0,2824779,40,0.00501310000254307,1.85905410000123,18.5769574000005,6.34478579996357,20.4413015000027,54,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-3opt,hybrid_v4_2,4,20460905,508d42c14f92186e,677,675,0.296296296296296,784,11551,12306530,3150,8401,0,8400,900,2874490,5306,0,0,0,2874490,20,0.0037850000007893,0.934619700004987,18.7328705999971,6.47936839998147,19.6714599000043,58,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-3opt,hybrid_v4_2,5,20460906,508d42c14f92186e,675,675,0,736,14101,13969682,5700,8401,0,8400,900,3245653,6298,0,0,0,3245653,37,0.00374119999469258,1.68064210000011,18.7029829000021,7.1737603999718,20.3875413999995,58,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-3opt,hybrid_v4_2,6,20460907,508d42c14f92186e,675,675,0,787,12301,14337434,3900,8401,0,8400,900,3369091,6656,0,0,0,3369091,25,0.00370660000044154,1.10723470000084,18.5386313999988,6.9787320999676,19.6497455999997,55,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-3opt,hybrid_v4_2,7,20460908,508d42c14f92186e,677,675,0.296296296296296,740,17551,10519574,9150,8401,0,8400,900,2322751,4018,0,0,0,2322751,60,0.00374220000230707,2.64537440000277,16.8680355999968,5.05632980004157,19.5173282000032,49,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-3opt,hybrid_v4_2,8,20460909,508d42c14f92186e,676,675,0.148148148148148,763,13651,10219418,5250,8401,0,8400,900,2315962,4163,0,0,0,2315962,34,0.00669570000172826,1.57875120000244,15.9617743000053,4.70952740002394,17.5475196000043,55,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-3opt,hybrid_v4_2,9,20460910,508d42c14f92186e,676,675,0.148148148148148,747,14551,11300250,6150,8401,0,8400,900,2570420,4605,0,0,0,2570420,40,0.00372490000154357,1.88975980000396,18.1376515000011,5.887806299972,20.0313184000042,54,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-3opt,hybrid_v4_2,10,20460911,508d42c14f92186e,677,675,0.296296296296296,775,13051,14140782,4650,8401,0,8400,900,3306803,6238,0,0,0,3306803,30,0.00400559999980032,1.41090419999819,19.9756285999974,7.50023770007101,21.3908356000029,52,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-3opt,hybrid_v4_2,11,20460912,508d42c14f92186e,675,675,0,796,10801,9825490,2400,8401,0,8400,900,2267355,3886,0,0,0,2267355,15,0.00377309999748832,0.68920369999978,18.2434533000051,5.43643070005783,18.9366295,47,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-3opt,hybrid_v4_2,12,20460913,508d42c14f92186e,676,675,0.148148148148148,750,16801,10796422,8400,8401,0,8400,900,2405088,4310,0,0,0,2405088,55,0.00372849999985192,2.95983169999818,18.8092939999988,6.08373899996514,21.773053799996,54,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-3opt,hybrid_v4_2,13,20460914,508d42c14f92186e,676,675,0.148148148148148,765,17851,10001582,9450,8401,0,8400,900,2188003,3822,0,0,0,2188003,62,0.00383319999673404,2.9594253000032,16.1937585999985,4.70212660003745,19.1572116000025,57,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-3opt,hybrid_v4_2,14,20460915,508d42c14f92186e,675,675,0,766,14251,11892498,5850,8401,0,8400,900,2723732,4837,0,0,0,2723732,38,0.00633020000532269,1.75061289999576,17.0084885000033,5.65113920005388,18.7657072999937,53,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-3opt,hybrid_v4_2,15,20460916,508d42c14f92186e,677,675,0.296296296296296,796,10801,13046158,2400,8401,0,8400,900,3072522,5880,0,0,0,3072522,15,0.00386070000240579,0.674846399997477,17.9465287000057,6.34705500002019,18.6254153000045,57,entropy_trigger
protocol-1.1,ablation,st70.tsp,70,EUC_2D,small,MSA-no-GA-init,hybrid_v4_2,1,20460902,209b244a55c84f3f,675,675,0,,8401,94536114,0,8401,0,8400,900,3479474,6939,150,13338358,425,16817832,0,0.00385149999783607,0.000028599999495782,56.2632769000047,44.1464714000322,56.2673443000022,51,entropy_trigger
